productId,productDisplayName,etsySku,templateId,templateName,templateFormat,templateCategory,canvaDesignTitle,buildStatus,canvaTemplateUrl,importStatus,owner,priority,notes
myths-facts-injectors,Myths vs Facts for Injectors,NPA-MVF-001,mvf-iv-01,IV Therapy Myth vs Fact,1080x1080,social,,link_ready,https://www.canva.com/api/design/eyJhbGciOiJkaXIiLCJlbmMiOiJBMjU2R0NNIiwiZXhwaXJ5IjoxNzc3NTI2OTI1NTM3fQ..cjHZxldTC0GdAM0N.I5YvgNP81nEw9Z7lxHdpQhvcdPURzwcEouaYdRacErdxZPwz9xoCftYaNxegnyhX_qjEVXHiRsDW-g9GI8TuD-HmG-ZcjfQDA0kVdGEqI5MSoww.iyV2isPB9IDPOPQ74WCofQ/edit?utm_source=OC-AZ06epE9RQFJ&utm_medium=referral&utm_term=b5d56c5e-f828-40a3-999f-92da35bdc2fa&utm_campaign=public_api_list_design_clicked_hyperlink,ready_to_import,,,auto-filled from Canva API
myths-facts-injectors,Myths vs Facts for Injectors,NPA-MVF-001,mvf-safety-01,Injectables Safety Myth vs Fact,1080x1080,social,,not_started,PLACEHOLDER_CANVA_URL,not_imported,,,
myths-facts-injectors,Myths vs Facts for Injectors,NPA-MVF-001,mvf-save-01,Save This Educational Post,1080x1080,social,,not_started,PLACEHOLDER_CANVA_URL,not_imported,,,
new-patient-membership-pack,New Patient Offer and Membership Pack,NPA-NPM-001,npm-consult-01,New Patient Consultation Offer,1080x1080,marketing,,not_started,PLACEHOLDER_CANVA_URL,not_imported,,,
new-patient-membership-pack,New Patient Offer and Membership Pack,NPA-NPM-001,npm-consult-02,Consultation Promo Variant,1080x1080,marketing,,not_started,PLACEHOLDER_CANVA_URL,not_imported,,,
new-patient-membership-pack,New Patient Offer and Membership Pack,NPA-NPM-001,npm-cta-01,Book Your Consult Today,1080x1080,marketing,,not_started,PLACEHOLDER_CANVA_URL,not_imported,,,
new-patient-membership-pack,New Patient Offer and Membership Pack,NPA-NPM-001,npm-cta-02,Limited Membership Spots,1080x1080,marketing,,not_started,PLACEHOLDER_CANVA_URL,not_imported,,,
new-patient-membership-pack,New Patient Offer and Membership Pack,NPA-NPM-001,npm-member-01,Membership Program Overview,1080x1080,marketing,,not_started,PLACEHOLDER_CANVA_URL,not_imported,,,
new-patient-membership-pack,New Patient Offer and Membership Pack,NPA-NPM-001,npm-member-02,Membership Savings Breakdown,1080x1080,marketing,,not_started,PLACEHOLDER_CANVA_URL,not_imported,,,
new-patient-membership-pack,New Patient Offer and Membership Pack,NPA-NPM-001,npm-package-01,Package Comparison Chart,1080x1080,marketing,,not_started,PLACEHOLDER_CANVA_URL,not_imported,,,
new-patient-membership-pack,New Patient Offer and Membership Pack,NPA-NPM-001,npm-ref-01,Referral Bonus Graphic,1080x1080,marketing,,not_started,PLACEHOLDER_CANVA_URL,not_imported,,,
new-patient-membership-pack,New Patient Offer and Membership Pack,NPA-NPM-001,npm-ref-02,Bring-a-Friend Offer,1080x1080,marketing,,not_started,PLACEHOLDER_CANVA_URL,not_imported,,,
new-patient-membership-pack,New Patient Offer and Membership Pack,NPA-NPM-001,npm-story-01,Membership Story Promo,1080x1920,marketing,,not_started,PLACEHOLDER_CANVA_URL,not_imported,,,
peptide-patient-guide,Peptide Therapy & BHRT Patient Education Bundle,NPA-PEP-001,pep-bhrt-guide,Understanding BHRT: A Patient's Guide,8.5x11,education,,link_ready,https://www.canva.com/api/design/eyJhbGciOiJkaXIiLCJlbmMiOiJBMjU2R0NNIiwiZXhwaXJ5IjoxNzc3NTI2OTI1NTM3fQ..oxZJ75SSB1QkBhTH.AsvjpJsvUO2DeNqniz1Vi7gDqQAmJKK8bKDQF0fQe9iJLrrjN1Q7J9uT7kP5s5_gdd5ZvLo_Y4R_FrClDBSdJQyzGAu2LbktO8j1k5H0bMDjAPk.zh6nRNLw5XDyO37eLQnThw/edit?utm_source=OC-AZ06epE9RQFJ&utm_medium=referral&utm_term=b4488c77-0a1a-45a4-8bc3-f7870638e7de&utm_campaign=public_api_list_design_clicked_hyperlink,ready_to_import,,,auto-filled from Canva API
peptide-patient-guide,Peptide Therapy & BHRT Patient Education Bundle,NPA-PEP-001,pep-consent-form,Peptide Therapy Informed Consent Form,8.5x11,forms,,not_started,PLACEHOLDER_CANVA_URL,not_imported,,,
peptide-patient-guide,Peptide Therapy & BHRT Patient Education Bundle,NPA-PEP-001,pep-faq-card,Peptide Therapy FAQ Card,5x7,education,,not_started,PLACEHOLDER_CANVA_URL,not_imported,,,
peptide-patient-guide,Peptide Therapy & BHRT Patient Education Bundle,NPA-PEP-001,pep-intake-form,Peptide & Hormone Therapy Intake Form,8.5x11,forms,,not_started,PLACEHOLDER_CANVA_URL,not_imported,,,
peptide-patient-guide,Peptide Therapy & BHRT Patient Education Bundle,NPA-PEP-001,pep-self-injection-guide,Self-Injection Training Guide,8.5x11,education,,not_started,PLACEHOLDER_CANVA_URL,not_imported,,,
peptide-patient-guide,Peptide Therapy & BHRT Patient Education Bundle,NPA-PEP-001,pep-symptom-tracker,Monthly Symptom & Progress Tracker,8.5x11,tracker,,not_started,PLACEHOLDER_CANVA_URL,not_imported,,,
peptide-patient-guide,Peptide Therapy & BHRT Patient Education Bundle,NPA-PEP-001,pep-what-are-peptides,What Are Peptides? Patient Education Guide,8.5x11,education,,not_started,PLACEHOLDER_CANVA_URL,not_imported,,,
review-testimonial-pack,Review and Testimonial Template Pack,NPA-RVW-001,rvw-beforeafter-01,Results Story Framework,1080x1080,social,,not_started,PLACEHOLDER_CANVA_URL,not_imported,,,
review-testimonial-pack,Review and Testimonial Template Pack,NPA-RVW-001,rvw-cta-01,Book Your Consultation CTA,1080x1080,marketing,,not_started,PLACEHOLDER_CANVA_URL,not_imported,,,
review-testimonial-pack,Review and Testimonial Template Pack,NPA-RVW-001,rvw-experience-01,Patient Experience Timeline,1080x1080,social,,not_started,PLACEHOLDER_CANVA_URL,not_imported,,,
review-testimonial-pack,Review and Testimonial Template Pack,NPA-RVW-001,rvw-experience-02,Why Clients Keep Coming Back,1080x1080,social,,not_started,PLACEHOLDER_CANVA_URL,not_imported,,,
review-testimonial-pack,Review and Testimonial Template Pack,NPA-RVW-001,rvw-provider-01,Meet Your Provider Credibility Post,1080x1080,social,,not_started,PLACEHOLDER_CANVA_URL,not_imported,,,
review-testimonial-pack,Review and Testimonial Template Pack,NPA-RVW-001,rvw-provider-02,Training and Certification Spotlight,1080x1080,social,,not_started,PLACEHOLDER_CANVA_URL,not_imported,,,
review-testimonial-pack,Review and Testimonial Template Pack,NPA-RVW-001,rvw-quote-01,Patient Quote Card #1,1080x1080,social,,not_started,PLACEHOLDER_CANVA_URL,not_imported,,,
review-testimonial-pack,Review and Testimonial Template Pack,NPA-RVW-001,rvw-quote-02,Patient Quote Card #2,1080x1080,social,,not_started,PLACEHOLDER_CANVA_URL,not_imported,,,
review-testimonial-pack,Review and Testimonial Template Pack,NPA-RVW-001,rvw-review-01,5-Star Review Highlight,1080x1080,social,,not_started,PLACEHOLDER_CANVA_URL,not_imported,,,
review-testimonial-pack,Review and Testimonial Template Pack,NPA-RVW-001,rvw-review-02,What Patients Say About Us,1080x1080,social,,not_started,PLACEHOLDER_CANVA_URL,not_imported,,,
seasonal-marketing-pack,Seasonal Med Spa Marketing Pack,NPA-SEA-001,sea-fall-01,Fall Reset Campaign Post,1080x1080,marketing,,not_started,PLACEHOLDER_CANVA_URL,not_imported,,,
seasonal-marketing-pack,Seasonal Med Spa Marketing Pack,NPA-SEA-001,sea-holiday-01,Holiday Recovery Offer,1080x1080,marketing,,not_started,PLACEHOLDER_CANVA_URL,not_imported,,,
seasonal-marketing-pack,Seasonal Med Spa Marketing Pack,NPA-SEA-001,sea-holiday-02,Gift Card and Membership Push,1080x1080,marketing,,not_started,PLACEHOLDER_CANVA_URL,not_imported,,,
seasonal-marketing-pack,Seasonal Med Spa Marketing Pack,NPA-SEA-001,sea-limited-01,Limited-Time Seasonal Countdown,1080x1080,marketing,,not_started,PLACEHOLDER_CANVA_URL,not_imported,,,
seasonal-marketing-pack,Seasonal Med Spa Marketing Pack,NPA-SEA-001,sea-newyear-01,New Year New You Campaign,1080x1080,marketing,,not_started,PLACEHOLDER_CANVA_URL,not_imported,,,
seasonal-marketing-pack,Seasonal Med Spa Marketing Pack,NPA-SEA-001,sea-newyear-02,January Booking CTA,1080x1080,marketing,,not_started,PLACEHOLDER_CANVA_URL,not_imported,,,
seasonal-marketing-pack,Seasonal Med Spa Marketing Pack,NPA-SEA-001,sea-spring-01,Spring Refresh Campaign Post,1080x1080,marketing,,not_started,PLACEHOLDER_CANVA_URL,not_imported,,,
seasonal-marketing-pack,Seasonal Med Spa Marketing Pack,NPA-SEA-001,sea-spring-02,Spring Consultation CTA,1080x1080,marketing,,not_started,PLACEHOLDER_CANVA_URL,not_imported,,,
seasonal-marketing-pack,Seasonal Med Spa Marketing Pack,NPA-SEA-001,sea-summer-01,Summer Prep Treatment Promo,1080x1080,marketing,,not_started,PLACEHOLDER_CANVA_URL,not_imported,,,
seasonal-marketing-pack,Seasonal Med Spa Marketing Pack,NPA-SEA-001,sea-summer-02,Hot Weather Skin Support Post,1080x1080,social,,not_started,PLACEHOLDER_CANVA_URL,not_imported,,,
weight-loss-kit,GLP-1 Weight Loss Patient Onboarding Kit,NPA-WL-001,wl-aftercare-card,Injection Day Aftercare Card,3.5x2,education,,not_started,PLACEHOLDER_CANVA_URL,not_imported,,,
weight-loss-kit,GLP-1 Weight Loss Patient Onboarding Kit,NPA-WL-001,wl-consent-form,GLP-1 Treatment Consent Form,8.5x11,forms,,not_started,PLACEHOLDER_CANVA_URL,not_imported,,,
weight-loss-kit,GLP-1 Weight Loss Patient Onboarding Kit,NPA-WL-001,wl-expectation-guide,What to Expect: Your GLP-1 Journey,8.5x11,education,,not_started,PLACEHOLDER_CANVA_URL,not_imported,,,
weight-loss-kit,GLP-1 Weight Loss Patient Onboarding Kit,NPA-WL-001,wl-intake-form,GLP-1 Patient Intake Form,8.5x11,forms,,not_started,PLACEHOLDER_CANVA_URL,not_imported,,,
weight-loss-kit,GLP-1 Weight Loss Patient Onboarding Kit,NPA-WL-001,wl-nutrition-tracker,Weekly Nutrition & Symptom Tracker,8.5x11,tracker,,not_started,PLACEHOLDER_CANVA_URL,not_imported,,,
weight-loss-kit,GLP-1 Weight Loss Patient Onboarding Kit,NPA-WL-001,wl-progress-photo-release,Progress Photo & Video Release Form,8.5x11,forms,,not_started,PLACEHOLDER_CANVA_URL,not_imported,,,
weight-loss-kit,GLP-1 Weight Loss Patient Onboarding Kit,NPA-WL-001,wl-side-effect-log,Side Effect Log & Action Guide,8.5x11,forms,,not_started,PLACEHOLDER_CANVA_URL,not_imported,,,
